Source,Target,Weight,Type
J_2007,J_2009,3,undirected
J_2007,K_2015,2,undirected
J_2009,J_2002,4,undirected
J_2009,J_2006,1,undirected
J_2009,J_2007,3,undirected
K_2009,K_2010,5,undirected
K_2009,K_2011,6,undirected
K_2009,K_2012,3,undirected
K_2009,K_2015,2,undirected
K_2009,K_2017,3,undirected
K_2009,K_2022,3,undirected
K_2010,K_2009,5,undirected
K_2010,K_2011,3,undirected
K_2010,K_2012,1,undirected
K_2010,K_2015,4,undirected
K_2011,K_2009,6,undirected
K_2011,K_2010,3,undirected
K_2011,K_2012,5,undirected
K_2012,K_2009,3,undirected
K_2012,K_2010,1,undirected
K_2012,K_2011,5,undirected
K_2015,J_2007,2,undirected
K_2015,K_2009,2,undirected
K_2015,K_2010,4,undirected
K_2015,K_2017,1,undirected
K_2015,K_2022,3,undirected
K_2017,K_2009,3,undirected
K_2017,K_2015,1,undirected
K_2017,K_2022,3,undirected
K_2022,K_2009,3,undirected
K_2022,K_2015,3,undirected
K_2022,K_2017,3,undirected
S_1993,03_Deep Cover,2,undirected
S_1993,S_1996,4,undirected
S_1993,S_1998,3,undirected
S_1993,S_2000,1,undirected
S_1993,S_2002,1,undirected
S_1993,S_2006,1,undirected
S_1996,J_1997,1,undirected
S_1996,S_1993,4,undirected
S_1996,S_2002,3,undirected
S_1998,S_1993,3,undirected
S_1998,S_1999,3,undirected
S_1998,S_2000,2,undirected
S_1998,S_2002,6,undirected
S_1998,S_2003,3,undirected
S_1998,S_2004,1,undirected
S_1998,S_2006,4,undirected
S_1999,E_1997,2,undirected
S_1999,S_1998,3,undirected
S_1999,S_2000,1,undirected
S_2000,00_Forgot About Dre,1,undirected
S_2000,00_What’s the Difference,3,undirected
S_2000,S_1993,1,undirected
S_2000,S_1998,2,undirected
S_2000,S_1999,1,undirected
S_2000,S_2002,3,undirected
S_2002,S_1993,1,undirected
S_2002,S_1996,3,undirected
S_2002,S_1998,6,undirected
S_2002,S_2000,3,undirected
S_2002,S_2003,4,undirected
S_2002,S_2004,3,undirected
S_2003,03_Deep Cover,3,undirected
S_2003,S_1998,3,undirected
S_2003,S_2002,4,undirected
S_2003,S_2004,6,undirected
S_2004,S_1998,1,undirected
S_2004,S_2002,3,undirected
S_2004,S_2003,6,undirected
S_2006,J_2002,2,undirected
S_2006,S_1993,1,undirected
S_2006,S_1998,4,undirected
